Change history,,,,,,,
Date,TSG #,TSG Doc.,CR,Rev,Cat,Subject/Comment,New version
,RP-87,RP-200354,4218,2,B,CR on enhancements on LTE MDT and SON,16.0.0
,RP-87,RP-200362,4219,1,B,Introduction of DL MIMO efficiency enhancement,16.0.0
,RP-87,RP-200357,4220,-,B,Introduction of wideband PRG size,16.0.0
,RP-87,RP-200357,4221,1,C,UDC reconfiguration for RRC connection re-establishment case,16.0.0
,RP-87,RP-200346,4222,1,B,Introduction of 5G V2X with NR Sidelink in TS 36.331,16.0.0
,RP-87,RP-200352,4228,1,B,Introduction of NR IIoT,16.0.0
,RP-87,RP-200359,4230,-,B,Recommended Bit Rate/Query for FLUS and MTSI,16.0.0
,RP-87,RP-200358,4232,-,B,Support of inter-RAT handover from NR to EN-DC in TS 36.331,16.0.0
,RP-87,RP-200349,4233,-,B,36.331 CR on Integrated Access and Backhaul,16.0.0
,RP-87,RP-200347,4234,-,B,Introduction of NR Mobility enhancements,16.0.0
07/2020,RP-88,RP-201166,4197,5,B,Introduction of NeedForGap capability for NR measurement,16.1.0
,RP-88,RP-201191,4229,6,B,Introduce of alternative cell reselection priority for EN-DC,16.1.0
,RP-88,RP-201191,4236,2,F,Correction on establishment cause value upon enhanced EPS voice fallback,16.1.0
,RP-88,RP-201192,4239,3,F,Miscellaneous Rel-16 eMTC corrections,16.1.0
,RP-88,RP-201168,4240,2,A,CR on RLC out-of-order delivery configuration,16.1.0
,RP-88,RP-201174,4245,2,B,CR for 36.331 for Power Savings,16.1.0
,RP-88,RP-201180,4256,2,F,Correction to transfer of UE capabilities at HO for RACS and correction of ASN.1 review issues [N012] [N013],16.1.0
,RP-88,RP-201169,4258,2,A,Clarification on avoiding keystream repeat due to COUNT reuse,16.1.0
,RP-88,RP-201194,4259,2,F,Correction on the configuration of subframe #0 and #5 for MCH in MBMS dedicated cell,16.1.0
,RP-88,RP-201178,4260,2,F,CR for 36.331 on CA/DC Enhancements,16.1.0
,RP-88,RP-201166,4262,3,F,Allowing PDCP version change without handover,16.1.0
,RP-88,RP-201172,4263,3,B,Mobility to NR operating with shared spectrum access,16.1.0
,RP-88,RP-201166,4266,3,C,upperLayerIndication enhancements,16.1.0
,RP-88,RP-201178,4283,2,B,Introduction of UE capabilities for eDCCA,16.1.0
,RP-88,RP-201193,4287,3,F,Miscellaneous corrections to 36.331 for Rel-16 NB-IoT,16.1.0
,RP-88,RP-201160,4289,1,A,UE measurement capability requirements for NR,16.1.0
,RP-88,RP-201195,4290,2,F,Updates for R16 LTE Mobility Enhancements and LTE updates for R16 NR Mobility Enhancements,16.1.0
,RP-88,RP-201159,4293,-,A,Avoiding security risk for RLC AM and RLC UM bearers during termination point change,16.1.0
,RP-88,RP-201186,4294,1,B,CR to 36.331 on introduction of mandatory gap patterns in Rel-16,16.1.0
,RP-88,RP-201181,4299,2,B,IIOT capabilities introduction to TS 36.331,16.1.0
,RP-88,RP-201181,4300,-,F,Correction of NR IIoT,16.1.0
,RP-88,RP-201169,4305,2,A,Correction to the LTE Rel-15 TDD/FDD capability differentiation,16.1.0
,RP-88,RP-201195,4306,1,B,UE Capability for Rel-16 LTE even further mobility enhancement,16.1.0
,RP-88,RP-201194,4307,-,F,MBMS UE capabilities per band for subcarrier spacing of 2.5 kHz and 0.37 kHz,16.1.0
,RP-88,RP-201190,4315,3,F,General changes resulting from ASN.1 review for LTE RRC REL-16,16.1.0
,RP-88,RP-201169,4321,1,A,Corrections on the number of DRBs,16.1.0
,RP-88,RP-201184,4323,3,F,Corrections on MDT and SON,16.1.0
,RP-88,RP-201191,4324,1,F,36.331 CR for overheating in (NG)EN-DC and NR-DC,16.1.0
,RP-88,RP-201185,4326,2,B,Introduction of signalling for high-speed train scenarios,16.1.0
,RP-88,RP-201197,4334,1,B,Introduction of UE capabilities for DL MIMO efficiency enhancement,16.1.0
,RP-88,RP-201194,4335,-,F,Correction on MCCH configuration for 0.37kHz SCS,16.1.0
,RP-88,RP-201176,4336,2,F,Corrections on V2X functionalities in TS 36.331,16.1.0
,RP-88,RP-201168,4342,2,A,Minor changes collected by Rapporteur,16.1.0
,RP-88,RP-201168,4343,1,A,Correction of AUL HARQ process,16.1.0
,RP-88,RP-201192,4344,-,F,Relaxed serving cell measurement for UEs using WUS,16.1.0
,RP-88,RP-201176,4345,-,B,CR for NR V2X UE capability,16.1.0
,RP-88,RP-201165,4346,2,A,Introduction of CGI reporting capability,16.1.0
,RP-88,,,,,"Removal of a double ""v1610"" suffix to make ASN.1 to pass the syntax check",16.1.1
09/2020,RP-89,RP-201927,4349,1,B,CR for V2X UE capability,16.2.0
,RP-89,RP-201933,4353,2,F,Corretion on the RLF for LTE DAPS,16.2.0
,RP-89,RP-201933,4357,1,F,Correction on NB-IoT process under conditionalReconfiguration,16.2.0
,RP-89,RP-201928,4358,1,F,Clarification on resource reservation for eMTC,16.2.0
,RP-89,RP-201933,4359,1,F,Correction to conditional configurations,16.2.0
,RP-89,RP-201922,4361,1,F,Add tdm-PatternConfig2 in the inter-node message,16.2.0
,RP-89,RP-201933,4362,2,F,Correction on LTE MOB capability,16.2.0
,RP-89,RP-201938,4364,2,F,Correction on the Presence Condition for drb-ToAddModList,16.2.0
,RP-89,RP-201922,4366,1,F,Correction on the Configuration of sCellState for 36.331,16.2.0
,RP-89,RP-201927,4371,2,F,Correction on cross-RAT V2X functionality in TS 36.331,16.2.0
,RP-89,RP-201930,4374,-,F,Time misalignment in DAPS DRB configuration (Alt.2),16.2.0
,RP-89,RP-201927,4376,1,F,Addition of the missing NR anchor carrier pre-configuration for V2X SL communication in TS 36.331,16.2.0
,RP-89,RP-201923,4379,1,F,CR to 36.331 on F1-C traffic over LTE,16.2.0
,RP-89,RP-201928,4380,2,F,Corrections for Rel-16 NB-IoT and eMTC,16.2.0
,RP-89,RP-201936,4383,1,A,Clarification on UL 256QAM,16.2.0
,RP-89,RP-201933,4384,-,F,Correction on TS 36.331 for DAPS UE capabilities,16.2.0
,RP-89,RP-201933,4385,-,F,Incorrect restriction for RLC UM radio bearers,16.2.0
,RP-89,RP-201922,4391,1,F,Misc corrections for Rel-16 DCCA,16.2.0
,RP-89,RP-201921,4393,2,F,Correction regarding placement of cell specific SSB QCL information,16.2.0
,RP-89,RP-201930,4396,-,F,Correction to update of CHO configuration,16.2.0
,RP-89,RP-201933,4404,2,F,Timer handling upon initiation of RRC re-establishment,16.2.0
,RP-89,RP-201933,4406,-,F,No support of DAPS HO for a CHO candidate cell,16.2.0
,RP-89,RP-201933,4409,1,F,Correction on TS36.331 for CHO,16.2.0
,RP-89,RP-201933,4411,-,F,Correction for SRB handling of DAPS HOF (36.331),16.2.0
,RP-89,RP-201933,4414,1,F,Minor changes collected by Rapporteur,16.2.0
,RP-89,RP-201927,4416,1,F,Miscellaneous corrections on TS 36.331,16.2.0
,RP-89,RP-201932,4418,1,F,Correction to RRC connection release procedure without security for EN-DC cell reselection,16.2.0
,RP-89,RP-201923,4419,-,F,Correction of on the IP address requesting in EN-DC,16.2.0
,RP-89,RP-201938,4421,1,A,Correction for Qrxlevmin description in SIB24,16.2.0
,RP-89,RP-201963,4422,2,F,CR on LTE EHC configuration,16.2.0
,RP-89,RP-201933,4425,2,F,CR to 36.331 on SLSS ID,16.2.0
,RP-89,RP-201933,4426,-,F,drb-continueROHC for DAPS,16.2.0
,RP-89,RP-201928,4433,-,F,Correction on RRC Connection re-establishment,16.2.0
,RP-89,RP-201928,4434,1,F,Corrections to connection to 5GC for eMTC,16.2.0
,RP-89,RP-201927,4435,-,F,Adding a note for joint success and failure in crossRAT SL,16.2.0
,RP-89,RP-201923,4436,-,F,Corrections on the BH RLF failure for IAB to TS 36.331,16.2.0
,RP-89,RP-201929,4437,1,F,Misc. corrections CR for 36.331 for Power Savings,16.2.0
,RP-89,RP-201931,4438,-,F,Correction to SON features,16.2.0
,RP-89,RP-201924,4439,-,F,Miscellaneous IAB Corrections,16.2.0
,RP-89,RP-201933,4440,-,F,Restructuring DAPS capabilities,16.2.0
,RP-89,RP-201939,4445,-,C,Modification of SI scheduling for extended SIBs,16.2.0
,RP-89,RP-201936,4447,-,A,System support for Wake Up Signal,16.2.0
,RP-89,RP-201928,4448,-,F,TA timer corrections for PUR,16.2.0
,RP-89,,,,,Two left-over revision marks removed,16.2.1
12/2020,RP-90,RP-202780,4390,5,A,"Corrections to the field descriptions for TDD/FDD capability differentiation, and to nMaxResource value range",16.3.0
,RP-90,RP-202784,4431,3,A,Clarification to UE capabilities for non-contiguous intra-band CA,16.3.0
,RP-90,RP-202769,4449,1,B,Update on V2X UE capability,16.3.0
,RP-90,RP-202787,4452,-,A,Removal of DelayBudgetReport message in stage 3,16.3.0
,RP-90,RP-202779,4453,-,F,Corrections to UE capabilities and SIB25,16.3.0
,RP-90,RP-202777,4454,-,F,Correction on UAI during handover,16.3.0
,RP-90,RP-202770,4456,1,F,Correction to 36.331 on UE capability of direct SCell activation,16.3.0
,RP-90,RP-202772,4459,1,F,Miscellaneous corrections to TS 36.331 for IAB,16.3.0
,RP-90,RP-202770,4463,1,F,Capability for beam level NR early measurement reporting,16.3.0
,RP-90,RP-202780,4471,2,A,Correction on ROHC configuration,16.3.0
,RP-90,RP-202780,4472,1,F,Minor changes collected by Rapporteur,16.3.0
,RP-90,RP-202780,4481,-,F,Correction to CP RRC Connection Reestablishment in 5GC,16.3.0
,RP-90,RP-202779,4482,1,F,Addition of missing RSS capability for eMTC,16.3.0
,RP-90,RP-202782,4486,1,F,Clarification on no support of CA or DC with DAPS,16.3.0
,RP-90,RP-202789,4488,2,F,Correction on uac-AC1-SelectAssistInfo,16.3.0
,RP-90,RP-202783,4489,1,F,Miscellaneous corrections on overheating assistance information for NR SCG,16.3.0
,RP-90,RP-202770,4492,1,F,Misc corrections for Rel-16 DCCA,16.3.0
,RP-90,RP-202770,4493,1,F,Correction on early measurement capabilities and descriptions,16.3.0
,RP-90,RP-202783,4494,2,F,Correction regarding overheating assistance for SCG,16.3.0
,RP-90,RP-202770,4495,1,F,Correction on SCG-related fields in RRCConnection Resume,16.3.0
,RP-90,RP-202770,4496,-,C,Processing delay requirements for RRC resume,16.3.0
,RP-90,RP-202772,4501,-,F,Support of Rel-16 features for SCG in EN-DC,16.3.0
,RP-90,RP-202769,4508,1,F,Miscellaneous corrections on TS 36.331,16.3.0
,RP-90,RP-202782,4516,-,F,Restriction on PHR for DAPS,16.3.0
,RP-90,RP-202782,4517,3,F,Introducing power sharing for DAPS handover,16.3.0
,RP-90,RP-202775,4522,-,F,Correction on T321 for autonomous gap based CGI in FR2,16.3.0
,RP-90,RP-202782,4530,-,F,Miscellaneous corrections for conditional reconfiguration,16.3.0
,RP-90,RP-202782,4531,-,F,UE capability corrections to Mobility Enhancements (LTE),16.3.0
,RP-90,RP-202782,4532,-,F,Miscellaneous corrections for DAPS (LTE),16.3.0
,RP-90,RP-202786,4534,1,A,Clarification for SIBs scheduled in schedulingInfoListExt and posSchedulingInfoList,16.3.0
,RP-90,RP-202785,4536,-,A,Capturing ul-256QAM-r15 capability,16.3.0
,RP-90,RP-202776,4538,-,F,RRC corrections on NR and LTE SON and MDT,16.3.0
03/2021,RP-91,RP-210700,4458,2,A,Correction to RRC resume and re-establishment,16.4.0
,RP-91,RP-210698,4480,3,F,Clarification on TA validation for PUR,16.4.0
,RP-91,RP-210698,4483,4,F,Clarification to the DRX cycle in RRC_IDLE and RRC_INACTIVE,16.4.0
,RP-91,RP-210690,4542,1,F,Correction on the Handling of Reconfiguration within RRC Resume,16.4.0
,RP-91,RP-210690,4543,1,F,Clarification on Fast MCG Link Recovery,16.4.0
,RP-91,RP-210703,4549,1,F,Minor changes collected by Rapporteur for Rel-16,16.4.0
,RP-91,RP-210699,4551,1,F,BufferSize reconfiguration for UDC after RRC connection re-establishment,16.4.0
,RP-91,RP-210698,4555,1,F,Clarification on SIB change notification in RRC_INACTIVE,16.4.0
,RP-91,RP-210698,4556,1,F,Correction on paging narrowband selection,16.4.0
,RP-91,RP-210703,4557,-,F,Correction to measResultPCell impacting EN-DC,16.4.0
,RP-91,RP-210698,4562,1,F,Dummifying intraFreqMultiUL-TransmissionDAPS-r16 capability,16.4.0
,RP-91,RP-210698,4563,1,F,Correction to UAC parameters acquisition,16.4.0
,RP-91,RP-210698,4564,-,F,Correction to SIB29 acquisition,16.4.0
,RP-91,RP-210700,4566,-,A,Correction to the applicability of CRS muting configuration,16.4.0
,RP-91,RP-210698,4567,1,F,Correction on Drb-ContinueROHC for UP-PUR,16.4.0
,RP-91,RP-210690,4568,1,F,Misc corrections for Rel-16 DCCA,16.4.0
,RP-91,RP-210699,4572,1,F,LTE RRC processing time with segmentation,16.4.0
,RP-91,RP-210692,4573,2,F,Correction on LTE Mobility Enhancement,16.4.0
,RP-91,RP-210698,4583,-,F,Corrections to DAPS handover in LTE,16.4.0
,RP-91,RP-210699,4584,1,F,Correction on handling of overheatingAssistanceConfigForSCG when SCG is released,16.4.0
,RP-91,RP-210691,4588,-,F,Corrections on the P-max for IAB,16.4.0
,RP-91,RP-210693,4589,3,F,Corrections on EUTRA MDT and SON (Rapporteur CR),16.4.0
,RP-91,RP-210700,4593,1,A,Correction on NPRACH resources in SIB2-NB and SIB23-NB,16.4.0
,RP-91,RP-210701,4596,-,A,Reconfiguring RoHC and setting the drb-ContinueROHC simultaneously,16.4.0
,RP-91,RP-210701,4597,-,A,Correction on IDC indication,16.4.0
,RP-91,RP-210693,4599,-,D,Editorial corrections on SON and MDT,16.4.0
,RP-91,RP-210689,4602,-,F,Protection of sidelinkUEInformation and ULInformationTransferIRAT,16.4.0
,RP-91,RP-210698,4603,-,F,Correction on LTE Mobility Enhancement,16.4.0
,RP-91,RP-210698,4604,1,F,Note to clarify UE handling of non-DAPS bearer,16.4.0
,RP-91,RP-210690,4605,-,F,CR on serving cell reporting,16.4.0
06/2021,RP-92,RP-211487,4579,6,C,Redirection with MPS Indication [Redirect_MPS_I],16.5.0
,RP-92,RP-211481,4612,2,A,Corrections on the acquisition of a posSI message,16.5.0
,RP-92,RP-211471,4622,2,F,Misc corrections for Rel-16 DCCA,16.5.0
,RP-92,RP-211479,4627,1,F,CR on T312 handling in DAPS HO,16.5.0
,RP-92,RP-211479,4628,2,F,CR on configuration release in DAPS HO,16.5.0
,RP-92,RP-211470,4631,3,F,Miscellaneous corrections on TS 36.331 for NR V2X,16.5.0
,RP-92,RP-211472,4633,2,F,Miscellaneous corrections on F1 over LTE for IAB,16.5.0
,RP-92,RP-211484,4641,2,A,Correction on T325,16.5.0
,RP-92,RP-211479,4644,1,F,"Transmission of InDeviceCoexistence, UEAssistanceInformation, MBMSInterestIndication, or SidelinkUEInformation after conditional handover",16.5.0
,RP-92,RP-211482,4647,1,A,CR on RRC processing delay,16.5.0
,RP-92,RP-211472,4649,1,F,IAB LTE changes,16.5.0
,RP-92,RP-211481,4651,1,F,Clarification on the initiation of RNA update,16.5.0
,RP-92,RP-211475,4654,1,F,Inter-RAT RRM measurement on NR-U,16.5.0
,RP-92,RP-211481,4657,1,A,Corrections to Positioning SI message scheduling for eMTC and NB-IoT,16.5.0
,RP-92,RP-211479,4658,1,F,36.331 Correction on Failure Recovery via CHO for Inter-RAT Handover Failure,16.5.0
,RP-92,RP-211470,4659,1,F,Clarification on priority of LTE PSSS/SSSS/PSBCH,16.5.0
,RP-92,RP-211481,4668,1,F,Clarify systemInfoUnchanged-BR also transmitted in RSS,16.5.0
,RP-92,RP-211479,4679,1,F,Add ack-NACK-NumRepetitions for PUR-Config-NB,16.5.0
,RP-92,RP-211486,4681,1,A,Clarification on RRC full config for PSCell change,16.5.0
,RP-92,RP-211481,4684,2,A,Minor changes collected by Rapporteur for Rel-16,16.5.0
,RP-92,RP-211479,4686,-,F,Miscellaneous corrections to DAPS handover,16.5.0
,RP-92,RP-211471,4689,-,F,SON-MDT Changes agreed in RAN2#114 meeting,16.5.0
09/2021,RP-93,RP-212441,4690,2,F,Miscellaneous corrections on TS 36.331,16.6.0
,RP-93,RP-212443,4697,-,F,Corrections on RLF Report Storage in 36.331,16.6.0
,RP-93,RP-212439,4701,1,A,Correction on the Release Cause for RRC_INACTVE UE,16.6.0
,RP-93,RP-212441,4706,1,F,Modification of measId for conditional reconfiguration,16.6.0
,RP-93,RP-212443,4711,-,F,On PDCP queuing delay value measurement,16.6.0
,RP-93,RP-212441,4713,1,F,Correction on ULInformationTransferMRDC,16.6.0
,RP-93,RP-212440,4714,-,F,Correction on Redirection with MPS Indication,16.6.0
,RP-93,RP-212441,4715,1,F,Corrections on RRC reconfiguration for fast MCG link recovery,16.6.0
,RP-93,RP-212437,4719,1,A,Minor changes collected by Rapporteur,16.6.0
,RP-93,RP-212441,4720,1,F,36.331 Correction on ReportConfigEUTRA for CHO/CPAC,16.6.0
,RP-93,RP-212441,4721,-,F,No support for CHO with SCG configuration,16.6.0
,RP-93,RP-212440,4722,2,F,CR to 36.331 on correcting Rel-15 failure type definition,16.6.0
,RP-93,RP-212596,4723,2,C,Distinguishing support of extended band n77,16.6.0
12/2021,RP-94,RP-213340,4692,2,A,Addition of scheduling restrictions of positioning SI messages for eMTC,16.7.0
,RP-94,RP-213345,4725,1,F,Discard of received segments of RRC messages,16.7.0
,RP-94,RP-213342,4734,1,F,Correction to DL Multi-TB scheduling in NB-IoT,16.7.0
,RP-94,RP-213342,4736,1,F,Correction on condReconfigurationToApply field description,16.7.0
,RP-94,RP-213345,4744,1,F,SCG Overheating termination indication in EN-DC,16.7.0
,RP-94,RP-213342,4748,-,F,Removal of RSS based RSRQ measurements,16.7.0
03/2022,RP-95,RP-220472,4754,1,A,Dummify empty sequence in FlightPathInfoReport-r15 and other corrections,16.8.0
,RP-95,RP-220473,4764,-,F,Correction on conditional reconfiguraiton execution for only one triggered cell,16.8.0
,RP-95,RP-220473,4766,1,F,Minor changes collected by Rapporteur,16.8.0
,RP-95,RP-220472,4777,1,F,Introduction of carrier specific NRSRP thresholds for NPRACH resource selection,16.8.0
,RP-95,RP-220472,4779,-,F,Correction on delta configuration for UAI overheating in EN-DC,16.8.0
03/2022,RP-95,RP-220506,4600,2,D,Inclusive Language Review for TS 36.331,17.0.0
,RP-95,RP-220835,4729,4,F,Addition of NR-U RSSI/CO measurement UE capability,17.0.0
,RP-95,RP-220837,4730,1,B,Introduction of mobility-state-based cell reselection for NR HSDN [NR_HSDN],17.0.0
,RP-95,RP-220508,4750,2,B,Introduction of new bands and bandwidth allocation for LTE-based 5G terrestrial broadcast,17.0.0
,RP-95,RP-220837,4752,-,B,Introduction of event-based trigger for LTE MDT logging [LTE-Event-MDT],17.0.0
,RP-95,RP-220837,4755,1,B,Introduction of MINT [MINT],17.0.0
,RP-95,RP-220837,4756,1,B,On introducing height information reporting in MDT reports [LTE-Height-MDT],17.0.0
,RP-95,RP-220472,4759,1,F,Correction on PO determination for UE in inactive state,17.0.0
,RP-95,RP-220507,4760,1,B,Introduction of NB-IoT/eMTC Enhancements,17.0.0
,RP-95,RP-220479,4762,2,B,Introduction of R17 PositioningEnh in LTE RRC spec,17.0.0
,RP-95,RP-220495,4763,1,B,Introducing support of UP IP for EPC connected architectures using NR PDCP,17.0.0
,RP-95,RP-220488,4769,1,B,Introduction of MUSIM for LTE,17.0.0
,RP-95,RP-220509,4771,1,B,Support of Non-Terrestrial Network in NB-IoT and eMTC,17.0.0
,RP-95,RP-220485,4774,1,B,Introduction of further multi-RAT dual-connectivity enhancements,17.0.0
,RP-95,RP-220475,4778,-,B,UE capabilities for the support of NR 71GHz,17.0.0
,RP-95,RP-220508,4780,-,B,UE capabilities for new bands and bandwidth allocation for LTE-based 5G terrestrial broadcast,17.0.0
06/2022,RP-96,RP-221758,4781,2,F,Introduction of UE capability for Rel-17 sidelink,17.1.0
,RP-96,RP-221712,4783,-,A,Correction on per-FS capability,17.1.0
,RP-96,RP-221738,4794,1,F,Corrections on the general ASN.1 issues,17.1.0
,RP-96,RP-221737,4798,1,B,Addition of missing functionalities and corrections to support of Non-Terrestrial Network in NB-IoT and eMTC,17.1.0
,RP-96,RP-221738,4799,2,C,Distinguishing support of band n77 restrictions in Canada [n77 Canada],17.1.0
,RP-96,RP-221757,4803,1,F,Corrections to R17 NB-IoT/eMTC Enhancements,17.1.0
,RP-96,RP-221714,4806,1,A,Correction to application layer measurement and reporting,17.1.0
,RP-96,RP-221730,4808,1,F,Corrections on MUSIM in LTE,17.1.0
,RP-96,RP-221738,4810,1,B,Introducing single-bit approach for MINT [MINT],17.1.0
,RP-96,RP-221728,4813,2,F,Corrections for further MRDC enhancements,17.1.0
,RP-96,RP-221715,4820,2,F,Overheating assistance info for FR2-2 in (NG)EN-DC - RIL E801,17.1.0
,RP-96,RP-221738,4821,1,B,Introduction of gNB ID length reporting in the NR CGI report [gNB_ID_Length],17.1.0
,RP-96,RP-221730,4822,-,F,Correction on UE behavior for NAS-based busy indication in RRC_INACTIVE,17.1.0
,RP-96,RP-221738,4823,-,C,Support of CHO with SCG configuration - 36331 [CHOwithDCkept],17.1.0
,RP-96,RP-221758,4824,-,F,Introduction of capability filter for Rel-17 sidelink,17.1.0
,RP-96,RP-221758,4826,-,C,Introduction of uplink RRC Segmentation capability,17.1.0
09/2022,RP-97,RP-222522,4832,1,F,Miscellaneous corrections to TS 36.331 for IoT NTN,17.2.0
,RP-97,RP-222517,4837,1,A,Clarification on schedulingInfoList in NB-IoT,17.2.0
,RP-97,RP-222518,4846,1,A,Corrections on CHO recovery,17.2.0
,RP-97,RP-222516,4850,-,A,Correction on NR serving frequency results reporting for event-triggered measurement (R17),17.2.0
,RP-97,RP-222521,4855,1,A,Correction of overheating for NR SCG,17.2.0
,RP-97,RP-222528,4859,-,F,Clarification on NR sidelink relay related configuration,17.2.0
,RP-97,RP-222519,4862,1,A,Miscellaneous changes collected by Rapporteur,17.2.0
,RP-97,RP-222519,4865,2,A,SPS deactivation upon carrier reconfiguration,17.2.0
,RP-97,RP-222522,4866,1,F,Correction on npusch-MCS field description,17.2.0
,RP-97,RP-222522,4867,3,F,Corrections for further MR-DC enhancements,17.2.0
,RP-97,RP-222525,4869,3,F,MeasConfig corrections for above 71 GHz operation,17.2.0
,RP-97,RP-222521,4871,-,A,Correction on mpsPriorityIndication,17.2.0
12/2022,RP-98,RP-223414,4878,2,F,Correction to disasterRoamingFromAnyPLMN [MINT],17.3.0
,RP-98,RP-223409,4884,2,F,Miscellaneous corrections to TS 36.331 for IoT NTN,17.3.0
,RP-98,RP-223408,4887,-,A,Correction on inclusion of reconnectCellId (36.331),17.3.0
,RP-98,RP-223414,4889,-,F,Correction on ue-ConfigRelease,17.3.0
,RP-98,RP-223404,4896,-,A,Clarification on p-maxNR,17.3.0
,RP-98,RP-223405,4899,-,F,Support of Multiple CSI Subframe Sets on CQI-ReportPeriodicScell,17.3.0
03/2023,RP-99,RP-230696,4900,2,F,Miscellaneous corrections to TS 36.331 for IoT NTN,17.4.0
,RP-99,RP-230688,4903,-,F,CR to 36.331 on NPUSCH-ConfigDedicated-NB-v1700,17.4.0
,RP-99,RP-230696,4908,-,F,Correction on handling of T317 timer during HO,17.4.0
,RP-99,RP-230687,4910,2,A,Corrections in TS 36.331 on IFRI handling by IAB-MT for eIAB,17.4.0
,RP-99,RP-230687,4912,2,A,Introduction of cell-specific offset for inter-RAT measurement in LTE for NR neighbors [CIO-IRAT-HO-ToNR],17.4.0
,RP-99,RP-230687,4915,1,A,Correction on UL RRC segmentation processing delay requirements,17.4.0
,RP-99,RP-230696,4919,-,F,Correction for T317 in the Timers table,17.4.0
06/2023,RP-100,RP-231412,4920,3,F,Correction on scg-State in RRCConnectionReconfiguration including the mobilityControlInfo,17.5.0
,RP-100,RP-231417,4928,4,F,CR to 36.331 on T317 and T318,17.5.0
,RP-100,RP-231417,4930,5,F,Alignment of NPRACH preamble descriptions with RAN1 specification for IoT-NTN parameters,17.5.0
,RP-100,RP-231417,4933,1,F,Correction on definition of ta-Report,17.5.0
,RP-100,RP-231412,4935,3,F,Correction on QoE configuration release,17.5.0
,RP-100,RP-231417,4936,-,F,IoT NTN RRC Correction on PUCCH TX duration,17.5.0
09/2023,RP-101,RP-232570,4917,6,F,Addition of extended number range for NS value,17.6.0
,RP-101,RP-232568,4937,3,F,Clarify the reference point for timing info in SIB16(-NB) and DLInformationTransfer in IoT NTN,17.6.0
,RP-101,RP-232566,4940,1,A,Correction to NS-value utilization,17.6.0
,RP-101,RP-232568,4945,2,F,Miscellaneous RRC corrections for IoT NTN,17.6.0
,RP-101,RP-232568,4952,1,F,RRC Correction on including GNSS validity duration and dedicated SIB31,17.6.0
,RP-101,RP-232567,4954,1,A,Redirection with MPS correction for resume cause,17.6.0
,RP-101,RP-232565,4958,-,A,Correction on location configuration for WLAN and BT for SON and MDT features,17.6.0
12/2023,RP-102,RP-233885,4966,1,A,Corrections to inter-node RRC messages for 5GC,17.7.0
,RP-102,RP-233890,4968,1,F,Introduction of UE capability for inter-RAT NR FR2 measurements without measurement gap,17.7.0
,RP-102,RP-233887,4972,1,F,Correction on SIB31 signalling only in NTN cell,17.7.0
,RP-102,RP-233887,4975,-,F,Clarification on ul-SyncValidityDuration in SIB31,17.7.0
,RP-102,RP-233887,4978,1,F,Corrections to SystemInformationBlockType31 for IoT NTN,17.7.0
,RP-102,RP-233888,4979,2,F,Correction on transmission of SSR Assistance Data based on BDS B1C,17.7.0
12/2023,RP-102,RP-233915,4929,6,B,Introduction of measurements without gap with interruption,18.0.0
,RP-102,RP-233883,4931,4,B,GNSS LOS/NLOS posSIB broadcast assistance information [GNSS LOS/NLOS],18.0.0
,RP-102,RP-233883,4955,2,C,SSR Satellite PCV Residuals [Rel18PCV],18.0.0
,RP-102,RP-233884,4959,2,F,Correction to flightPathInfoAvailable when connected to 5GC,18.0.0
,RP-102,RP-233891,4964,1,B,Introduction of IoT NTN enhancements,18.0.0
,RP-102,RP-233892,4967,1,B,Introduction of Enhanced LTE Support for UAV (Uncrewed Aerial Vehicles),18.0.0
,RP-102,RP-233883,4970,1,B,Network support and clarification of redirection to 3G [REDIRECTION to 3G],18.0.0
,RP-102,RP-233883,4971,1,B,Protection against improper reselection to GERAN/UTRAN [RESELECTION_TO GSM_AND_UTRAN],18.0.0
,RP-102,RP-233909,4973,1,B,CR to 36331 for introducing SON/MDT features in Rel-18,18.0.0
,RP-102,RP-233909,4974,-,B,CR to 36.331 for UE capability for R18 SONMDT,18.0.0
03/2024,RP-103,RP-240654,4985,-,A,Removal of references to unknown RAN4 specification,18.1.0
,RP-103,RP-240651,4988,1,F,"Correction on Event A3, A4 and A5 for LTE CHO",18.1.0
,RP-103,RP-240674,4989,1,F,Corrections to TS 36.331 for R18 SONMDT,18.1.0
,RP-103,RP-240660,4990,1,F,Corrections to IOT NTN,18.1.0
,RP-103,RP-240683,4991,1,B,Lower MSD capability for EN-DC,18.1.0
,RP-103,RP-240661,4992,1,F,Corrections for Enhanced LTE Support for UAV (Uncrewed Aerial Vehicles),18.1.0
,RP-103,RP-240704,4993,1,B,Introduction of mIAB Inter-RAT cell reselection enhancements for 36.331 [TEI18_MIAB_IRAT],18.1.0
,RP-103,RP-240652,4997,3,A,Correction on UE location information in NB-IoT RLF report,18.1.0
06/2024,RP-104,RP-241584,4983,4,B,Introduction of NR support for dedicated spectrum less than 5MHz for FR1,18.2.0
,RP-104,RP-241546,5000,1,F,Correction on redirection to GERAN [Redirect_to_GERAN],18.2.0
,RP-104,RP-241557,5004,3,F,Corrections to Enhanced LTE Support for UAV (Uncrewed Aerial Vehicles),18.2.0
,RP-104,RP-241556,5021,1,F,Corrections to IOT NTN,18.2.0
,RP-104,RP-241575,5022,1,F,Corrections to TS 36.331 for R18 SONMDT,18.2.0
